county_fips,NAME,variable,estimate
38029,"Emmons County, North Dakota",age_median,50.9
38029,"Emmons County, North Dakota",population,3310
38029,"Emmons County, North Dakota",black,0
38029,"Emmons County, North Dakota",college_grad,363
38029,"Emmons County, North Dakota",median_household_income,55902
38031,"Foster County, North Dakota",female,1661
38031,"Foster County, North Dakota",age_median,44.8
38031,"Foster County, North Dakota",population,3260
38031,"Foster County, North Dakota",black,0
38031,"Foster County, North Dakota",college_grad,491
38031,"Foster County, North Dakota",median_household_income,61425
38033,"Golden Valley County, North Dakota",female,936
38033,"Golden Valley County, North Dakota",age_median,45
38033,"Golden Valley County, North Dakota",population,1845
38033,"Golden Valley County, North Dakota",black,0
38033,"Golden Valley County, North Dakota",college_grad,292
38033,"Golden Valley County, North Dakota",median_household_income,58690
38035,"Grand Forks County, North Dakota",female,33830
38035,"Grand Forks County, North Dakota",age_median,29.7
38035,"Grand Forks County, North Dakota",population,70224
38035,"Grand Forks County, North Dakota",black,2641
38035,"Grand Forks County, North Dakota",college_grad,9480
38035,"Grand Forks County, North Dakota",median_household_income,54051
38037,"Grant County, North Dakota",female,1149
38037,"Grant County, North Dakota",age_median,50.1
38037,"Grant County, North Dakota",population,2353
38037,"Grant County, North Dakota",black,2
38037,"Grant County, North Dakota",college_grad,233
38037,"Grant County, North Dakota",median_household_income,50938
38039,"Griggs County, North Dakota",female,1190
38039,"Griggs County, North Dakota",age_median,51.1
38039,"Griggs County, North Dakota",population,2409
38039,"Griggs County, North Dakota",black,0
38039,"Griggs County, North Dakota",college_grad,345
38039,"Griggs County, North Dakota",median_household_income,53565
38041,"Hettinger County, North Dakota",female,1341
38041,"Hettinger County, North Dakota",age_median,46.5
38041,"Hettinger County, North Dakota",population,2547
38041,"Hettinger County, North Dakota",black,10
38041,"Hettinger County, North Dakota",college_grad,188
38041,"Hettinger County, North Dakota",median_household_income,60164
38043,"Kidder County, North Dakota",female,1146
38043,"Kidder County, North Dakota",age_median,47.8
38043,"Kidder County, North Dakota",population,2466
38043,"Kidder County, North Dakota",black,5
38043,"Kidder County, North Dakota",college_grad,266
38043,"Kidder County, North Dakota",median_household_income,54643
38045,"LaMoure County, North Dakota",female,1993
38045,"LaMoure County, North Dakota",age_median,47.9
38045,"LaMoure County, North Dakota",population,4125
38045,"LaMoure County, North Dakota",black,41
38045,"LaMoure County, North Dakota",college_grad,545
38045,"LaMoure County, North Dakota",median_household_income,60806
38047,"Logan County, North Dakota",female,898
38047,"Logan County, North Dakota",age_median,52
38047,"Logan County, North Dakota",population,1872
38047,"Logan County, North Dakota",black,0
38047,"Logan County, North Dakota",college_grad,220
38047,"Logan County, North Dakota",median_household_income,59375
38049,"McHenry County, North Dakota",female,2874
38049,"McHenry County, North Dakota",age_median,43.2
38049,"McHenry County, North Dakota",population,5878
38049,"McHenry County, North Dakota",black,21
38049,"McHenry County, North Dakota",college_grad,735
38049,"McHenry County, North Dakota",median_household_income,64179
38051,"McIntosh County, North Dakota",female,1286
38051,"McIntosh County, North Dakota",age_median,53.5
38051,"McIntosh County, North Dakota",population,2597
38051,"McIntosh County, North Dakota",black,14
38051,"McIntosh County, North Dakota",college_grad,199
38051,"McIntosh County, North Dakota",median_household_income,52587
38053,"McKenzie County, North Dakota",female,6068
38053,"McKenzie County, North Dakota",age_median,30.1
38053,"McKenzie County, North Dakota",population,13334
38053,"McKenzie County, North Dakota",black,216
38053,"McKenzie County, North Dakota",college_grad,1577
38053,"McKenzie County, North Dakota",median_household_income,77845
38055,"McLean County, North Dakota",female,4620
38055,"McLean County, North Dakota",age_median,46
38055,"McLean County, North Dakota",population,9584
38055,"McLean County, North Dakota",black,66
38055,"McLean County, North Dakota",college_grad,1167
38055,"McLean County, North Dakota",median_household_income,68529
38057,"Mercer County, North Dakota",female,4136
38057,"Mercer County, North Dakota",age_median,44
38057,"Mercer County, North Dakota",population,8462
38057,"Mercer County, North Dakota",black,73
38057,"Mercer County, North Dakota",college_grad,911
38057,"Mercer County, North Dakota",median_household_income,82181
38059,"Morton County, North Dakota",female,15304
38059,"Morton County, North Dakota",age_median,37.8
38059,"Morton County, North Dakota",population,30868
38059,"Morton County, North Dakota",black,310
38059,"Morton County, North Dakota",college_grad,4377
38059,"Morton County, North Dakota",median_household_income,70556
38061,"Mountrail County, North Dakota",female,4763
38061,"Mountrail County, North Dakota",age_median,33.2
38061,"Mountrail County, North Dakota",population,10321
38061,"Mountrail County, North Dakota",black,146
38061,"Mountrail County, North Dakota",college_grad,1004
38061,"Mountrail County, North Dakota",median_household_income,72147
38063,"Nelson County, North Dakota",female,1429
38063,"Nelson County, North Dakota",age_median,52.4
38063,"Nelson County, North Dakota",population,2894
38063,"Nelson County, North Dakota",black,3
38063,"Nelson County, North Dakota",college_grad,424
38063,"Nelson County, North Dakota",median_household_income,52039
38065,"Oliver County, North Dakota",female,898
38065,"Oliver County, North Dakota",age_median,47
38065,"Oliver County, North Dakota",population,1842
38065,"Oliver County, North Dakota",black,0
38065,"Oliver County, North Dakota",college_grad,209
38065,"Oliver County, North Dakota",median_household_income,78929
38067,"Pembina County, North Dakota",female,3316
38067,"Pembina County, North Dakota",age_median,48.1
38067,"Pembina County, North Dakota",population,6947
38067,"Pembina County, North Dakota",black,23
38067,"Pembina County, North Dakota",college_grad,834
38067,"Pembina County, North Dakota",median_household_income,64549
38069,"Pierce County, North Dakota",female,2083
38069,"Pierce County, North Dakota",age_median,45.8
38069,"Pierce County, North Dakota",population,4126
38069,"Pierce County, North Dakota",black,25
38069,"Pierce County, North Dakota",college_grad,464
38069,"Pierce County, North Dakota",median_household_income,55660
38071,"Ramsey County, North Dakota",female,5675
38071,"Ramsey County, North Dakota",age_median,40.7
38071,"Ramsey County, North Dakota",population,11583
38071,"Ramsey County, North Dakota",black,64
38071,"Ramsey County, North Dakota",college_grad,1510
38071,"Ramsey County, North Dakota",median_household_income,58910
38073,"Ransom County, North Dakota",female,2681
38073,"Ransom County, North Dakota",age_median,46.6
38073,"Ransom County, North Dakota",population,5314
38073,"Ransom County, North Dakota",black,43
38073,"Ransom County, North Dakota",college_grad,594
38073,"Ransom County, North Dakota",median_household_income,63903
38075,"Renville County, North Dakota",female,1204
38075,"Renville County, North Dakota",age_median,39
38075,"Renville County, North Dakota",population,2442
38075,"Renville County, North Dakota",black,6
38075,"Renville County, North Dakota",college_grad,274
38075,"Renville County, North Dakota",median_household_income,73182
38077,"Richland County, North Dakota",female,7747
38077,"Richland County, North Dakota",age_median,37.3
38077,"Richland County, North Dakota",population,16254
38077,"Richland County, North Dakota",black,112
38077,"Richland County, North Dakota",college_grad,1690
38077,"Richland County, North Dakota",median_household_income,61371
38079,"Rolette County, North Dakota",female,7323
38079,"Rolette County, North Dakota",age_median,31.4
38079,"Rolette County, North Dakota",population,14511
38079,"Rolette County, North Dakota",black,93
38079,"Rolette County, North Dakota",college_grad,1189
38079,"Rolette County, North Dakota",median_household_income,43158
38081,"Sargent County, North Dakota",female,1813
38081,"Sargent County, North Dakota",age_median,45.2
38081,"Sargent County, North Dakota",population,3872
38081,"Sargent County, North Dakota",black,96
38081,"Sargent County, North Dakota",college_grad,441
38081,"Sargent County, North Dakota",median_household_income,63073
38083,"Sheridan County, North Dakota",female,691
38083,"Sheridan County, North Dakota",age_median,50.9
38083,"Sheridan County, North Dakota",population,1409
38083,"Sheridan County, North Dakota",black,0
38083,"Sheridan County, North Dakota",college_grad,143
38083,"Sheridan County, North Dakota",median_household_income,51055
38085,"Sioux County, North Dakota",female,2193
38085,"Sioux County, North Dakota",age_median,28.2
38085,"Sioux County, North Dakota",population,4373
38085,"Sioux County, North Dakota",black,7
38085,"Sioux County, North Dakota",college_grad,277
38085,"Sioux County, North Dakota",median_household_income,38939
38087,"Slope County, North Dakota",female,380
38087,"Slope County, North Dakota",age_median,47.7
38087,"Slope County, North Dakota",population,742
38087,"Slope County, North Dakota",black,13
38087,"Slope County, North Dakota",college_grad,113
38087,"Slope County, North Dakota",median_household_income,63611
38089,"Stark County, North Dakota",female,15154
38089,"Stark County, North Dakota",age_median,34.2
38089,"Stark County, North Dakota",population,31081
38089,"Stark County, North Dakota",black,625
38089,"Stark County, North Dakota",college_grad,3368
38089,"Stark County, North Dakota",median_household_income,72045
38091,"Steele County, North Dakota",female,826
38091,"Steele County, North Dakota",age_median,50.3
38091,"Steele County, North Dakota",population,1744
38091,"Steele County, North Dakota",black,13
38091,"Steele County, North Dakota",college_grad,350
38091,"Steele County, North Dakota",median_household_income,70724
